35	FTVL	03	28	1
35	FTVL	03	29	1
35	FTVL	03	30	1
35	FTVL	03	31	1
35	FTVL	03	32	1
35	FTVL	03	33	1
35	FTVL	03	34	1
35	FTVL	03	35	1
35	FTVL	03	36	1
35	FTVL	03	37	1
35	FTVL	03	38	1
35	FTVL	03	39	1
35	FTVL	03	40	1
35	FTVL	03	41	1
35	FTVL	03	42	1
35	FTVL	03	43	1
35	FTVL	03	44	1
35	FTVL	03	45	1
35	FTVL	03	46	1
35	FTVL	03	47	1
35	FTVL	03	48	1
35	FTVL	03	49	1
35	FTVL	03	50	1
35	FTVL	03	51	1
35	FTVL	03	52	1
35	FTVL	03	53	1
35	FTVL	03	54	1
35	FTVL	03	55	1
35	FTVL	03	56	1
35	FTVL	03	57	1
35	FTVL	03	58	1
35	FTVL	03	59	1
35	FTVL	03	60	1
35	FTVL	03	61	1
35	FTVL	03	62	1
35	FTVL	03	63	1
35	FTVL	03	64	1
35	FTVL	03	65	1
35	FTVL	03	66	1
35	FTVL	03	67	1
35	FTVL	03	68	1
35	FTVL	03	69	1
35	FTVL	03	70	1
35	FTVL	03	71	1
35	FTVL	03	72	1
35	FTVL	03	73	1
35	FTVL	03	74	1
35	FTVL	03	75	1
35	FTVL	03	76	1
35	FTVL	04	01	1
35	FTVL	04	02	1
35	FTVL	04	03	1
35	FTVL	04	04	1
35	FTVL	04	05	1
35	FTVL	04	06	1
35	FTVL	04	07	1
35	FTVL	04	08	1
35	FTVL	04	09	1
35	FTVL	04	10	1
35	FTVL	04	11	1
35	FTVL	04	12	1
35	FTVL	04	13	1
35	FTVL	04	14	1
35	FTVL	04	15	1
35	FTVL	04	16	1
35	FTVL	04	17	1
35	FTVL	04	18	1
35	FTVL	04	19	1
35	FTVL	04	20	1
35	FTVL	04	21	1
35	FTVL	04	22	1
35	FTVL	04	23	1
35	FTVL	04	24	1
35	FTVL	04	25	1
35	FTVL	04	26	1
35	FTVL	04	27	1
35	FTVL	04	28	1
35	FTVL	04	29	1
35	FTVL	04	30	1
35	FTVL	04	31	1
35	FTVL	04	32	1
35	FTVL	04	33	1
35	FTVL	04	34	1
35	FTVL	04	35	1
35	FTVL	04	36	1
35	FTVL	04	37	1
35	FTVL	04	38	1
35	FTVL	04	39	1
35	FTVL	04	40	1
35	FTVL	04	41	1
35	FTVL	04	42	1
35	FTVL	04	43	1
35	FTVL	04	44	1
35	FTVL	04	45	1
35	FTVL	04	46	1
35	FTVL	04	47	2
35	FTVL	04	48	2
35	FTVL	04	49	2
35	FTVL	04	50	2
35	FTVL	04	51	2
35	FTVL	04	52	2
35	FTVL	04	53	2
35	FTVL	04	54	1
35	FTVL	04	55	1
35	FTVL	04	56	1
35	FTVL	04	57	1
35	FTVL	04	58	1
35	FTVL	04	59	1
35	FTVL	04	60	1
35	FTVL	04	61	1
35	FTVL	04	62	1
35	FTVL	04	63	1
35	FTVL	04	64	1
35	FTVL	04	65	1
35	FTVL	04	66	1
35	FTVL	04	67	1
35	FTVL	04	68	1
35	FTVL	04	69	1
35	FTVL	04	70	1
35	FTVL	04	71	1
35	FTVL	04	72	1
35	FTVL	04	73	1
35	FTVL	04	74	1
35	FTVL	04	75	1
35	FTVL	04	76	1
35	FTVL	05	01	1
35	FTVL	05	02	1
35	FTVL	05	03	2
35	FTVL	05	04	2
35	FTVL	05	05	1
35	FTVL	05	06	2
35	FTVL	05	07	2
35	FTVL	05	08	3
35	FTVL	05	09	3
35	FTVL	05	10	3
35	FTVL	05	11	3
35	FTVL	05	12	3
35	FTVL	05	13	3
35	FTVL	05	14	3
35	FTVL	05	15	3
35	FTVL	05	16	2
35	FTVL	05	17	2
35	FTVL	05	18	1
35	FTVL	05	19	2
35	FTVL	05	20	1
35	FTVL	05	21	2
35	FTVL	05	22	1
35	FTVL	05	23	1
35	FTVL	05	24	1
35	FTVL	05	25	1
35	FTVL	05	26	1
35	FTVL	05	27	1
35	FTVL	05	28	1
35	FTVL	05	29	1
35	FTVL	05	30	1
35	FTVL	05	31	1
35	FTVL	05	32	1
35	FTVL	05	33	1
35	FTVL	05	34	1
35	FTVL	05	35	1
35	FTVL	05	36	1
35	FTVL	05	37	1
35	FTVL	05	38	1
35	FTVL	05	39	1
35	FTVL	05	40	1
35	FTVL	05	41	1
35	FTVL	05	42	1
35	FTVL	05	43	1
35	FTVL	05	44	1
35	FTVL	05	45	1
35	FTVL	05	46	1
35	FTVL	05	47	1
35	FTVL	05	48	1
35	FTVL	05	49	1
35	FTVL	05	50	1
35	FTVL	05	51	1
35	FTVL	05	52	1
35	FTVL	06	01	1
35	FTVL	06	02	1
35	FTVL	06	03	1
35	FTVL	06	04	1
35	FTVL	06	05	1
35	FTVL	06	06	1
35	FTVL	06	07	1
35	FTVL	06	08	1
35	FTVL	06	09	1
35	FTVL	06	10	1
35	FTVL	06	11	1
35	FTVL	06	12	1
35	FTVL	06	13	1
35	FTVL	06	14	1
35	FTVL	06	15	1
35	FTVL	06	16	1
35	FTVL	06	17	1
35	FTVL	06	18	1
35	FTVL	06	19	1
35	FTVL	06	20	1
35	FTVL	06	21	1
35	FTVL	06	22	1
35	FTVL	06	23	1
35	FTVL	06	24	1
35	FTVL	06	25	1
35	FTVL	06	26	1
35	FTVL	06	27	1
35	FTVL	06	28	1
35	FTVL	06	29	1
35	FTVL	06	30	1
35	FTVL	06	31	1
35	FTVL	06	32	1
35	FTVL	06	33	1
35	FTVL	06	34	1
35	FTVL	06	35	1
35	FTVL	06	36	1
35	FTVL	06	37	2
35	FTVL	06	38	2
35	FTVL	06	39	1
35	FTVL	06	40	2
35	FTVL	06	41	2
35	FTVL	06	42	3
35	FTVL	06	43	3
35	FTVL	06	44	3
35	FTVL	06	45	3
35	FTVL	06	46	2
35	FTVL	06	47	2
35	FTVL	06	48	2
35	FTVL	06	49	2
35	FTVL	06	50	1
35	FTVL	06	51	1
35	FTVL	06	52	1
35	FTVL	11	01	1
35	FTVL	11	02	1
35	FTVL	11	03	1
35	FTVL	11	04	1
35	FTVL	11	05	1
35	FTVL	11	06	1
35	FTVL	11	07	1
35	FTVL	11	08	1
35	FTVL	11	09	2
35	FTVL	11	10	2
35	FTVL	11	11	3
35	FTVL	11	12	3
35	FTVL	11	13	3
35	FTVL	11	14	3
35	FTVL	11	15	3
35	FTVL	11	16	3
35	FTVL	11	17	3
35	FTVL	11	18	2
35	FTVL	11	19	2
35	FTVL	11	20	1
35	FTVL	11	21	2
35	FTVL	11	22	2
35	FTVL	11	23	1
35	FTVL	11	24	1
35	FTVL	11	25	1
35	FTVL	11	26	1
35	FTVL	11	27	1
35	FTVL	11	28	1
35	FTVL	11	29	1
35	FTVL	11	30	1
35	FTVL	11	31	1
35	FTVL	11	32	1
35	FTVL	11	33	1
35	FTVL	11	34	1
35	FTVL	11	35	1
35	FTVL	11	36	1
35	FTVL	11	37	1
35	FTVL	11	38	1
35	FTVL	11	39	1
35	FTVL	11	40	1
35	FTVL	11	41	1
35	FTVL	11	42	1
35	FTVL	11	43	1
35	FTVL	11	44	1
35	FTVL	11	45	1
35	FTVL	11	46	1
35	FTVL	11	47	1
35	FTVL	11	48	1
35	FTVL	11	49	1
35	FTVL	11	50	1
35	FTVL	11	51	1
35	FTVL	11	52	1
35	FTVL	11	53	1
35	FTVL	11	54	1
35	FTVL	11	55	1
35	FTVL	11	56	1
35	FTVL	11	57	1
35	FTVL	11	58	1
35	FTVL	11	59	1
35	FTVL	11	60	1
35	FTVL	11	61	1
35	FTVL	11	62	1
35	FTVL	11	63	1
35	FTVL	11	64	1
35	FTVL	11	65	1
35	FTVL	11	66	1
35	FTVL	11	67	1
35	FTVL	11	68	1
35	FTVL	11	69	1
35	FTVL	11	70	1
35	FTVL	11	71	1
35	FTVL	11	72	1
35	FTVL	11	73	1
35	FTVL	11	74	1
35	FTVL	11	75	1
35	FTVL	12	01	1
35	FTVL	12	02	1
35	FTVL	12	03	1
35	FTVL	12	04	1
35	FTVL	12	05	1
35	FTVL	12	06	1
35	FTVL	12	07	1
35	FTVL	12	08	1
35	FTVL	12	09	1
35	FTVL	12	10	1
35	FTVL	12	11	1
35	FTVL	12	12	1
35	FTVL	12	13	1
35	FTVL	12	14	1
35	FTVL	12	15	1
35	FTVL	12	16	1
35	FTVL	12	17	1
35	FTVL	12	18	1
35	FTVL	12	19	1
35	FTVL	12	20	1
35	FTVL	12	21	1
35	FTVL	12	22	1
35	FTVL	12	23	1
35	FTVL	12	24	1
35	FTVL	12	25	1
35	FTVL	12	26	1
35	FTVL	12	27	1
35	FTVL	12	28	1
35	FTVL	12	29	1
35	FTVL	12	30	1
35	FTVL	12	31	1
35	FTVL	12	32	1
35	FTVL	12	33	1
35	FTVL	12	34	1
35	FTVL	12	35	1
35	FTVL	12	36	1
35	FTVL	12	37	1
35	FTVL	12	38	1
35	FTVL	12	39	1
35	FTVL	12	40	1
35	FTVL	12	41	1
35	FTVL	12	42	1
35	FTVL	12	43	1
35	FTVL	12	44	2
35	FTVL	12	45	2
35	FTVL	12	46	1
35	FTVL	12	47	1
35	FTVL	12	48	2
35	FTVL	12	49	2
35	FTVL	12	50	3
35	FTVL	12	51	2
35	FTVL	12	52	3
35	FTVL	12	53	3
35	FTVL	12	54	3
35	FTVL	12	55	2
35	FTVL	12	56	2
35	FTVL	12	57	2
35	FTVL	12	58	1
35	FTVL	12	59	1
35	FTVL	12	60	1
35	FTVL	12	61	1
35	FTVL	12	62	1
35	FTVL	12	63	1
35	FTVL	12	64	1
35	FTVL	12	65	1
35	FTVL	12	66	1
35	FTVL	12	67	1
35	FTVL	12	68	1
35	FTVL	12	69	1
35	FTVL	12	70	1
35	FTVL	12	71	1
35	FTVL	12	72	1
35	FTVL	12	73	1
35	FTVL	12	74	1
35	FTVL	12	75	1
35	NCON	01	01	1
35	NCON	01	02	1
35	NCON	01	03	1
35	NCON	01	04	1
35	NCON	01	05	1
35	NCON	01	06	1
35	NCON	01	07	1
35	NCON	01	08	1
35	NCON	01	09	1
35	NCON	01	10	1
35	NCON	01	11	1
35	NCON	01	12	1
35	NCON	01	13	1
35	NCON	01	14	1
35	NCON	01	15	1
35	NCON	01	16	1
35	NCON	01	17	1
35	NCON	01	18	1
35	NCON	01	19	1
35	NCON	01	20	1
35	NCON	01	21	1
35	NCON	01	22	1
35	NCON	01	23	1
35	NCON	01	24	1
35	NCON	01	25	1
35	NCON	01	26	1
35	NCON	01	27	1
35	NCON	01	28	1
35	NCON	01	29	1
35	NCON	01	30	1
35	NCON	01	31	1
35	NCON	01	32	1
35	NCON	01	33	1
35	NCON	01	34	1
35	NCON	01	35	1
35	NCON	01	36	1
35	NCON	01	37	1
35	NCON	01	38	1
35	NCON	01	39	1
35	NCON	01	40	1
35	NCON	01	41	1
35	NCON	01	42	1
35	NCON	01	43	1
35	NCON	01	44	1
35	NCON	01	45	1
35	NCON	01	46	1
35	NCON	01	47	1
35	NCON	01	48	1
35	NCON	01	49	1
35	NCON	01	50	1
35	NCON	01	51	1
35	NCON	01	52	1
35	NCON	01	53	1
35	NCON	01	54	1
35	NCON	01	55	1
35	NCON	01	56	1
35	NCON	01	57	1
35	NCON	01	58	1
35	NCON	01	59	1
35	NCON	01	60	1
35	NCON	01	61	1
35	NCON	01	62	1
35	NCON	01	63	1
35	NCON	01	64	1
35	NCON	01	65	1
35	NCON	01	66	1
35	NCON	01	67	1
35	NCON	01	68	1
35	NCON	01	69	1
35	NCON	01	70	1
35	NCON	01	71	1
35	NCON	01	72	1
35	NCON	01	73	1
35	NCON	01	74	1
35	NCON	01	75	1
35	NCON	01	76	1
35	NCON	01	77	1
35	NCON	01	78	1
35	NCON	01	79	1
35	NCON	01	80	1
35	NCON	01	81	1
35	NCON	01	82	1
35	NCON	01	83	1
35	NCON	01	84	1
35	NCON	01	85	1
35	NCON	01	86	1
35	NCON	01	87	1
35	NCON	01	88	1
35	NCON	01	89	1
35	NCON	01	90	1
35	NCON	01	91	1
35	NCON	02	01	1
35	NCON	02	02	1
35	NCON	02	03	1
35	NCON	02	04	1
35	NCON	02	05	1
35	NCON	02	06	1
35	NCON	02	07	1
35	NCON	02	08	1
35	NCON	02	09	1
35	NCON	02	10	1
35	NCON	02	11	1
35	NCON	02	12	1
35	NCON	02	13	1
35	NCON	02	14	1
35	NCON	02	15	1
35	NCON	02	16	1
35	NCON	02	17	1
35	NCON	02	18	1
35	NCON	02	19	1
35	NCON	02	20	1
35	NCON	02	21	1
35	NCON	02	22	1
35	NCON	02	23	1
35	NCON	02	24	1
35	NCON	02	25	1
35	NCON	02	26	1
35	NCON	02	27	1
35	NCON	02	28	1
35	NCON	02	29	1
35	NCON	02	30	1
35	NCON	02	31	1
35	NCON	02	32	1
35	NCON	02	33	1
35	NCON	02	34	1
35	NCON	02	35	1
35	NCON	02	36	1
35	NCON	02	37	1
35	NCON	02	38	1
35	NCON	02	39	1
35	NCON	02	40	1
35	NCON	02	41	1
35	NCON	02	42	1
35	NCON	02	43	1
35	NCON	02	44	1
35	NCON	02	45	1
35	NCON	02	46	1
35	NCON	02	47	1
35	NCON	02	48	1
35	NCON	02	49	1
35	NCON	02	50	1
35	NCON	02	51	1
35	NCON	02	52	1
35	NCON	02	53	1
35	NCON	02	54	1
35	NCON	02	55	1
35	NCON	02	56	1
35	NCON	02	57	1
35	NCON	02	58	1
35	NCON	02	59	1
35	NCON	02	60	1
35	NCON	02	61	1
35	NCON	02	62	1
35	NCON	02	63	1
35	NCON	02	64	1
35	NCON	02	65	1
35	NCON	02	66	1
35	NCON	02	67	1
35	NCON	02	68	1
35	NCON	02	69	1
35	NCON	02	70	1
35	NCON	02	71	1
35	NCON	02	72	1
35	NCON	02	73	1
35	NCON	02	74	1
35	NCON	02	75	1
35	NCON	02	76	1
35	NCON	02	77	1
35	NCON	02	78	1
35	NCON	02	79	1
35	NCON	02	80	1
35	NCON	02	81	1
35	NCON	02	82	1
35	NCON	02	83	1
35	NCON	02	84	1
35	NCON	02	85	1
35	NCON	02	86	1
35	NCON	02	87	1
35	NCON	02	88	1
35	NCON	02	89	1
35	NCON	02	90	1
35	NCON	02	91	1
35	COLS	03	01	1
35	COLS	03	02	1
35	COLS	03	03	1
35	COLS	03	04	1
35	COLS	03	05	1
35	COLS	03	06	1
35	COLS	03	07	1
35	COLS	03	08	1
35	COLS	03	09	1
35	COLS	03	10	1
35	COLS	03	11	1
35	COLS	03	12	2
35	COLS	03	13	2
35	COLS	03	14	2
35	COLS	03	15	2
35	COLS	03	16	2
35	COLS	03	17	2
35	COLS	03	18	2
35	COLS	03	19	1
35	COLS	03	20	1
35	COLS	03	21	1
35	COLS	03	22	1
35	COLS	03	23	1
35	COLS	03	24	1
35	COLS	03	25	1
35	COLS	03	26	1
35	COLS	03	27	1
35	COLS	03	28	1
35	COLS	03	29	1
35	COLS	03	30	1
35	COLS	03	31	1
35	COLS	03	32	1
35	COLS	03	33	1
35	COLS	03	34	1
35	COLS	03	35	1
35	COLS	03	36	1
35	COLS	03	37	1
35	COLS	03	38	1
35	COLS	03	39	1
35	COLS	03	40	1
35	COLS	03	41	1
35	COLS	03	42	1
35	COLS	03	43	1
35	COLS	03	44	1
35	COLS	03	45	1
35	COLS	03	46	1
35	COLS	03	47	1
35	COLS	03	48	1
35	COLS	03	49	1
35	COLS	03	50	1
35	COLS	03	51	1
35	COLS	03	52	1
35	COLS	03	53	1
35	COLS	03	54	1
35	COLS	03	55	1
35	COLS	03	56	1
35	COLS	03	57	1
35	COLS	03	58	1
35	COLS	03	59	1
35	COLS	03	60	1
35	COLS	03	61	1
35	COLS	03	62	1
35	COLS	03	63	1
35	COLS	03	64	1
35	COLS	03	65	1
35	COLS	03	66	1
35	COLS	03	67	1
35	COLS	03	68	1
35	COLS	03	69	1
35	COLS	03	70	1
35	COLS	03	71	1
35	COLS	03	72	1
35	COLS	03	73	1
35	COLS	03	74	1
35	COLS	03	75	1
35	COLS	03	76	1
35	COLS	04	01	1
35	COLS	04	02	1
35	COLS	04	03	1
35	COLS	04	04	1
35	COLS	04	05	1
35	COLS	04	06	1
35	COLS	04	07	1
35	COLS	04	08	1
35	COLS	04	09	1
35	COLS	04	10	1
35	COLS	04	11	1
35	COLS	04	12	1
35	COLS	04	13	1
35	COLS	04	14	1
35	COLS	04	15	1
35	COLS	04	16	1
35	COLS	04	17	1
35	COLS	04	18	1
35	COLS	04	19	1
35	COLS	04	20	1
35	COLS	04	21	1
35	COLS	04	22	1
35	COLS	04	23	1
35	COLS	04	24	1
35	COLS	04	25	1
35	COLS	04	26	1
35	COLS	04	27	1
35	COLS	04	28	1
35	COLS	04	29	1
35	COLS	04	30	1
35	COLS	04	31	1
35	COLS	04	32	1
35	COLS	04	33	1
35	COLS	04	34	1
35	COLS	04	35	1
35	COLS	04	36	1
35	COLS	04	37	1
35	COLS	04	38	1
35	COLS	04	39	1
35	COLS	04	40	1
35	COLS	04	41	1
35	COLS	04	42	1
35	COLS	04	43	1
35	COLS	04	44	1
35	COLS	04	45	1
35	COLS	04	46	1
35	COLS	04	47	1
35	COLS	04	48	1
35	COLS	04	49	2
35	COLS	04	50	2
35	COLS	04	51	2
35	COLS	04	52	1
35	COLS	04	53	2
35	COLS	04	54	1
35	COLS	04	55	1
35	COLS	04	56	1
35	COLS	04	57	1
35	COLS	04	58	1
35	COLS	04	59	1
35	COLS	04	60	1
35	COLS	04	61	1
35	COLS	04	62	1
35	COLS	04	63	1
35	COLS	04	64	1
35	COLS	04	65	1
35	COLS	04	66	1
35	COLS	04	67	1
35	COLS	04	68	1
35	COLS	04	69	2
35	COLS	04	70	1
35	COLS	04	71	1
35	COLS	04	72	1
35	COLS	04	73	1
35	COLS	04	74	1
35	COLS	04	75	1
35	COLS	04	76	1
35	COLS	05	01	1
35	COLS	05	02	1
35	COLS	05	03	1
35	COLS	05	04	2
35	COLS	05	05	1
35	COLS	05	06	2
35	COLS	05	07	2
35	COLS	05	08	2
35	COLS	05	09	3
35	COLS	05	10	3
35	COLS	05	11	3
35	COLS	05	12	3
35	COLS	05	13	3
35	COLS	05	14	3
35	COLS	05	15	3
35	COLS	05	16	2
35	COLS	05	17	1
35	COLS	05	18	1
35	COLS	05	19	1
35	COLS	05	20	1
35	COLS	05	21	1
35	COLS	05	22	1
35	COLS	05	23	1
35	COLS	05	24	1
35	COLS	05	25	1
35	COLS	05	26	1
35	COLS	05	27	1
35	COLS	05	28	1
35	COLS	05	29	1
35	COLS	05	30	1
35	COLS	05	31	1
35	COLS	05	32	1
35	COLS	05	33	1
35	COLS	05	34	1
35	COLS	05	35	1
35	COLS	05	36	1
35	COLS	05	37	1
35	COLS	05	38	1
35	COLS	05	39	1
35	COLS	05	40	1
35	COLS	05	41	1
35	COLS	05	42	1
35	COLS	05	43	1
35	COLS	05	44	1
35	COLS	05	45	1
35	COLS	05	46	1
35	COLS	05	47	1
35	COLS	05	48	1
35	COLS	05	49	1
35	COLS	05	50	1
35	COLS	05	51	1
35	COLS	05	52	1
35	COLS	06	01	1
35	COLS	06	02	1
35	COLS	06	03	1
35	COLS	06	04	1
35	COLS	06	05	1
35	COLS	06	06	1
35	COLS	06	07	1
35	COLS	06	08	1
35	COLS	06	09	1
35	COLS	06	10	1
35	COLS	06	11	1
35	COLS	06	12	1
35	COLS	06	13	1
35	COLS	06	14	1
35	COLS	06	15	1
35	COLS	06	16	1
35	COLS	06	17	1
35	COLS	06	18	1
35	COLS	06	19	1
35	COLS	06	20	1
35	COLS	06	21	1
35	COLS	06	22	1
35	COLS	06	23	1
35	COLS	06	24	1
35	COLS	06	25	1
35	COLS	06	26	1
35	COLS	06	27	1
35	COLS	06	28	1
35	COLS	06	29	1
35	COLS	06	30	1
35	COLS	06	31	1
35	COLS	06	32	1
35	COLS	06	33	1
35	COLS	06	34	1
35	COLS	06	35	1
35	COLS	06	36	1
35	COLS	06	37	1
35	COLS	06	38	2
35	COLS	06	39	1
35	COLS	06	40	2
35	COLS	06	41	2
35	COLS	06	42	2
35	COLS	06	43	3
35	COLS	06	44	3
35	COLS	06	45	3
35	COLS	06	46	2
35	COLS	06	47	2
35	COLS	06	48	2
35	COLS	06	49	1
35	COLS	06	50	1
35	COLS	06	51	1
35	COLS	06	52	1
35	COLS	11	01	1
35	COLS	11	02	1
35	COLS	11	03	1
35	COLS	11	04	1
35	COLS	11	05	1
35	COLS	11	06	1
35	COLS	11	07	1
35	COLS	11	08	1
35	COLS	11	09	1
35	COLS	11	10	2
35	COLS	11	11	2
